Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
206.0060,1.4707,1.5679

207.0060,1.4707,1.5628

208.0060,1.4732,1.5782

209.0070,1.4697,1.5422

210.0060,1.4687,1.5628

211.0060,1.4697,1.5731

212.0060,1.4677,1.5371

213.0060,1.4652,1.5474

214.0060,1.4697,1.5834

215.0060,1.4717,1.5731

216.0060,1.4697,1.5474

217.0060,1.4727,1.5937

218.0060,1.4707,1.5577

219.0060,1.4737,1.5731

220.0060,1.4742,1.5679

221.0060,1.4717,1.5474

222.0060,1.4732,1.5525

223.0070,1.4747,1.5628

224.0060,1.4717,1.5525

225.0060,1.4702,1.5577

226.0060,1.4727,1.5731

227.0060,1.4682,1.5474

228.0060,1.4707,1.5834

229.0060,1.4722,1.5885

230.0060,1.4737,1.5834

231.0070,1.4747,1.5577

232.0060,1.4751,1.5577

233.0060,1.4737,1.5474

234.0060,1.4702,1.5165

235.0060,1.4722,1.5782

236.0060,1.4712,1.5628

237.0060,1.4732,1.5679

238.0060,1.4717,1.5679

239.0080,1.4677,1.5474

240.0060,1.4632,1.5371

241.0060,1.4637,1.5628

242.0060,1.4637,1.5577

243.0060,1.4647,1.5577

244.0060,1.4702,1.5731

245.0060,1.4687,1.5628

246.0070,1.4707,1.5834

247.0060,1.4702,1.5628

248.0060,1.4702,1.5679

249.0060,1.4751,1.5988

250.0060,1.4781,1.5679

251.0060,1.4776,1.5577

252.0060,1.4781,1.5628

253.0060,1.4796,1.5731

254.0070,1.4796,1.5731

255.0060,1.4761,1.5268

256.0060,1.4751,1.5731

257.0060,1.4756,1.5679

258.0060,1.4761,1.5731

259.0060,1.4722,1.5577

260.0070,1.4722,1.5679

261.0060,1.4722,1.5577

262.0060,1.4727,1.5679

263.0060,1.4727,1.5731

264.0060,1.4737,1.5834

265.0060,1.4761,1.5525

266.0060,1.4776,1.5885

267.0060,1.4781,1.5731

268.0060,1.4796,1.5885

269.0060,1.4816,1.5782

270.0060,1.4791,1.5422

271.0060,1.4801,1.5679

272.0060,1.4801,1.5679

273.0060,1.4806,1.5782

274.0060,1.4801,1.5782

275.0060,1.4826,1.5782

276.0060,1.4816,1.5782

277.0060,1.4811,1.5679

278.0060,1.4801,1.5782

279.0070,1.4791,1.5679

280.0060,1.4811,1.5628

281.0060,1.4826,1.5834

282.0060,1.4836,1.5782

283.0060,1.4836,1.5782

284.0060,1.4836,1.5782

285.0070,1.4866,1.6091

286.0060,1.4866,1.5782

287.0060,1.4881,1.5834

288.0060,1.4881,1.5782

289.0060,1.4891,1.5782

290.0070,1.4915,1.5885

291.0060,1.4915,1.5834

292.0060,1.4940,1.6040

293.0060,1.4925,1.5628

294.0060,1.4925,1.5782

295.0060,1.4950,1.6348

296.0060,1.4940,1.5679

297.0060,1.4920,1.5628

298.0070,1.4925,1.5834

299.0060,1.4930,1.5834

300.0060,1.4945,1.6040

301.0070,1.4940,1.5782

302.0060,1.4871,1.5319

303.0060,1.4906,1.5988

304.0060,1.4925,1.5988

305.0070,1.4876,1.5834

306.0060,1.4975,1.6709

307.0070,1.5000,1.5885

308.0060,1.5000,1.5834

309.0060,1.4995,1.5782

310.0060,1.4985,1.5937

311.0060,1.4995,1.5885

312.0060,1.5020,1.5577

313.0060,1.4985,1.5628

314.0060,1.5065,1.6811

315.0060,1.5075,1.5937

316.0070,1.5015,1.6091

317.0070,1.5000,1.5731

318.0060,1.4995,1.5782

319.0060,1.5015,1.5988

320.0060,1.5010,1.5885

321.0060,1.5015,1.5937

322.0070,1.5035,1.5782

323.0060,1.5060,1.5885

324.0060,1.4965,1.5834

325.0060,1.4960,1.5885

326.0060,1.4925,1.5731

327.0070,1.4935,1.5834

328.0060,1.4930,1.5731

329.0060,1.4925,1.5937

330.0070,1.4915,1.5782

331.0070,1.4896,1.5731

332.0060,1.4930,1.6143

333.0060,1.4935,1.5937

334.0060,1.4940,1.5885

335.0070,1.4935,1.5834

336.0060,1.4935,1.5731

337.0060,1.4940,1.5885

338.0060,1.4960,1.5937

339.0060,1.4940,1.5731

340.0060,1.4945,1.5834

341.0060,1.4945,1.5731

342.0060,1.4911,1.5782

343.0060,1.4881,1.5628

344.0060,1.4886,1.5937

345.0060,1.4920,1.6194

346.0060,1.4935,1.5885

347.0070,1.4911,1.5628

348.0060,1.4915,1.5988

349.0060,1.4940,1.5988

350.0070,1.4940,1.5834

351.0060,1.4980,1.6143

352.0070,1.4985,1.5834

353.0070,1.5015,1.5937

354.0060,1.5015,1.5937

355.0070,1.4980,1.5834

356.0060,1.4980,1.5885

357.0060,1.5015,1.5988

358.0060,1.5010,1.5937

359.0060,1.4975,1.5628

360.0060,1.4980,1.5885

361.0060,1.4970,1.6040

362.0060,1.4965,1.5782

363.0060,1.5000,1.6297

364.0070,1.4846,1.4342

365.0060,1.4861,1.5988

366.0060,1.4876,1.6040

367.0060,1.4866,1.5885

368.0060,1.4841,1.5679

369.0070,1.4851,1.5731

370.0060,1.4826,1.5628

371.0070,1.4801,1.5782

372.0060,1.4796,1.5731

373.0060,1.4732,1.5628

374.0060,1.4886,1.5937

375.0060,1.4876,1.5885

376.0060,1.4866,1.5937

377.0060,1.4866,1.5885

378.0060,1.4881,1.5834

379.0060,1.4886,1.5782

380.0070,1.4896,1.5731

381.0060,1.4911,1.5937

382.0070,1.4925,1.5885

383.0060,1.4940,1.5782

384.0060,1.4935,1.5885

385.0060,1.4945,1.5988

386.0060,1.4920,1.5679

387.0060,1.4911,1.5782

388.0060,1.4915,1.5885

389.0060,1.4925,1.5885

390.0060,1.4955,1.6040

391.0060,1.4955,1.5937

392.0070,1.4945,1.5782

393.0060,1.4955,1.5885

394.0060,1.4945,1.5782

395.0070,1.4940,1.5937

396.0060,1.4955,1.5834

397.0060,1.4970,1.5937

398.0060,1.4960,1.5782

399.0060,1.4965,1.5937

400.0060,1.4950,1.5885

401.0060,1.4945,1.5885

402.0060,1.4980,1.6143

403.0060,1.4975,1.5834

404.0060,1.4995,1.5988

405.0060,1.4990,1.5885

406.0060,1.4990,1.5834

407.0060,1.5005,1.6091

408.0060,1.5020,1.5937

409.0060,1.5025,1.5988

410.0060,1.5005,1.5679

411.0060,1.5040,1.6245

412.0060,1.5000,1.5731

413.0060,1.5000,1.5834

414.0060,1.4975,1.5731

415.0070,1.4980,1.5937

416.0060,1.4995,1.5988

417.0060,1.4975,1.5885

418.0060,1.4985,1.6040

419.0060,1.4960,1.5731

420.0060,1.4965,1.5731

421.0060,1.4925,1.5834

422.0060,1.4945,1.5937

423.0060,1.4940,1.5782

424.0060,1.4950,1.5834

425.0060,1.4955,1.5988

426.0060,1.5283,1.9384

427.0060,1.5591,1.9075

428.0060,1.5915,1.9384

429.0070,1.6267,1.9384

430.0060,1.6615,1.9333

431.0060,1.6943,1.9230

432.0070,1.7261,1.9230

433.0060,1.7594,1.9230

434.0060,1.7932,1.9333

435.0060,1.8221,1.8972

436.0060,1.8211,1.9281

437.0060,1.8236,1.9333

438.0060,1.8250,1.9538

439.0070,1.8216,1.9024

440.0060,1.8211,1.9281

441.0070,1.8250,1.9641

442.0060,1.8241,1.9127

443.0060,1.8206,1.8869

444.0060,1.8201,1.9281

445.0060,1.8211,1.9075

446.0060,1.8201,1.9178

447.0060,1.8171,1.9024

448.0060,1.8141,1.9230

449.0060,1.8161,1.9230

450.0060,1.8146,1.9127

451.0060,1.8096,1.9127

452.0060,1.8116,1.9333

453.0060,1.8151,1.9230

454.0060,1.8136,1.9127

455.0060,1.8166,1.9384

456.0060,1.8146,1.8972

457.0060,1.8121,1.8767

458.0060,1.8116,1.9178

459.0060,1.8136,1.9435

460.0070,1.8151,1.9281

461.0060,1.8166,1.9281

462.0060,1.8186,1.9538

463.0060,1.8166,1.9024

464.0060,1.8156,1.9024

465.0060,1.8156,1.9384

466.0060,1.8166,1.9075

467.0060,1.8221,1.9333

468.0060,1.8231,1.9281

469.0060,1.8226,1.9384

470.0070,1.8231,1.9333

471.0060,1.8171,1.8664

472.0060,1.8141,1.9230

473.0060,1.8151,1.9127

474.0060,1.8191,1.9435

475.0060,1.8221,1.9693

476.0070,1.8231,1.9178

477.0070,1.8236,1.9384

478.0060,1.8241,1.9333

479.0060,1.8231,1.9281

480.0060,1.8221,1.9230

481.0060,1.8290,1.9384

482.0060,1.8280,1.9127

483.0060,1.8310,1.9435

484.0070,1.8285,1.9178

485.0060,1.8236,1.9178

486.0060,1.8260,1.9435

487.0060,1.8340,2.0207

488.0060,1.8325,1.9178

489.0060,1.8325,1.9281

490.0060,1.8320,1.9178

491.0060,1.8305,1.9230

492.0060,1.8305,1.9127

493.0060,1.8290,1.9281

494.0070,1.8300,1.9281

495.0070,1.8300,1.9178

496.0060,1.8275,1.9178

497.0060,1.8176,1.9178

498.0060,1.8151,1.8921

499.0060,1.8136,1.9127

500.0060,1.8176,1.9590

501.0060,1.8191,1.9384

502.0060,1.8206,1.9281

503.0060,1.8265,1.9898

504.0080,1.8265,1.9281

505.0060,1.8310,1.9641

506.0060,1.8315,1.9230

507.0070,1.8300,1.9024

508.0060,1.8315,1.9075

509.0060,1.8350,1.9487

510.0070,1.8290,1.8972

511.0060,1.8275,1.9230

512.0070,1.8270,1.9230

513.0060,1.8186,1.9024

514.0070,1.8201,1.9435

515.0060,1.8151,1.9127

516.0060,1.8126,1.8972

517.0070,1.8161,1.9384

518.0060,1.8176,1.9230

519.0060,1.8156,1.9281

520.0060,1.8171,1.9127

521.0060,1.8171,1.9230

522.0060,1.8186,1.9384

523.0060,1.8186,1.9024

524.0060,1.8176,1.9333

525.0060,1.8166,1.9024

526.0060,1.8191,1.9230

527.0060,1.8166,1.9127

528.0060,1.8166,1.9230

529.0060,1.8171,1.9333

530.0060,1.8176,1.9178

531.0060,1.8156,1.9024

532.0060,1.8131,1.9127

533.0070,1.8156,1.9281

534.0060,1.8146,1.9230

535.0060,1.8146,1.9024

536.0060,1.8126,1.9024

537.0060,1.8171,1.9590

538.0070,1.8171,1.9230

539.0060,1.8146,1.9075

540.0070,1.8171,1.9435

541.0060,1.8186,1.9178

542.0060,1.8206,1.9333

543.0060,1.8410,2.1391

544.0060,1.8419,1.9333

545.0060,1.8434,1.9178

546.0060,1.8439,1.9075

547.0070,1.8410,1.9281

548.0060,1.8414,1.9281

549.0060,1.8424,1.9178

550.0060,1.8429,1.9487

551.0060,1.8449,1.9384

552.0060,1.8444,1.9281

553.0060,1.8255,1.9435

554.0060,1.8260,1.9384

555.0070,1.8265,1.9230

556.0070,1.8285,1.9281

557.0060,1.8320,1.9641

558.0060,1.8335,1.9435

559.0060,1.8340,1.9230

560.0060,1.8330,1.9384

561.0060,1.8265,1.8715

562.0060,1.8255,1.9178

563.0060,1.8236,1.9230

564.0060,1.8216,1.9178

565.0060,1.8231,1.9384

566.0060,1.8280,1.9796

567.0060,1.8250,1.9333

568.0060,1.8216,1.9075

569.0060,1.8226,1.9333

570.0060,1.8196,1.9075

571.0060,1.8221,1.8972

572.0060,1.8226,1.9230

573.0070,1.8221,1.9178

574.0060,1.8211,1.9075

575.0060,1.8166,1.8921

576.0060,1.8017,1.8252

577.0060,1.8002,1.9178

578.0060,1.8002,1.9075

579.0070,1.8027,1.9590

580.0060,1.8067,1.9487

581.0060,1.8081,1.9127

582.0060,1.8081,1.9230

583.0060,1.8086,1.9230

584.0060,1.8106,1.9281

585.0070,1.8131,1.9178

586.0070,1.8231,1.9281

587.0060,1.8236,1.9230

588.0060,1.8345,2.0207

589.0060,1.8300,1.9127

590.0070,1.8285,1.9333

591.0060,1.8280,1.9075

592.0060,1.8310,1.9538

593.0060,1.8300,1.9127

594.0060,1.8295,1.9230

595.0060,1.8290,1.9127

596.0060,1.8290,1.9281

597.0060,1.8270,1.9024

598.0060,1.8176,1.9230

599.0060,1.8211,1.9487

600.0060,1.8201,1.9230

601.0060,1.8216,1.9230

602.0060,1.8186,1.9230

603.0060,1.8201,1.9281

604.0070,1.8211,1.9333

605.0060,1.8236,1.9384

606.0060,1.8241,1.9333

607.0060,1.8255,1.9178

608.0070,1.8250,1.9178

609.0070,1.8191,1.8869

610.0060,1.8196,1.9281

611.0060,1.8196,1.9230

612.0060,1.8196,1.9230

613.0060,1.8191,1.9230

614.0060,1.8186,1.9281

615.0060,1.8186,1.9384

616.0060,1.8171,1.9178

617.0060,1.8171,1.9178

618.0060,1.8186,1.9333

619.0060,1.8216,1.9178

620.0060,1.8226,1.9384

621.0060,1.8246,1.9435

622.0070,1.8211,1.8869

623.0070,1.8062,1.7686

624.0060,1.8062,1.9281

625.0060,1.8067,1.9435

626.0060,1.8042,1.8921

627.0060,1.8022,1.8972

628.0060,1.7997,1.9075

629.0060,1.7987,1.9075

630.0060,1.7967,1.9178

631.0060,1.7962,1.9384

632.0060,1.8052,1.9796

633.0060,1.8231,1.9538

634.0060,1.8206,1.9024

635.0060,1.8186,1.9230

636.0060,1.8206,1.9127

637.0070,1.8231,1.9230

638.0060,1.8226,1.9024

639.0060,1.8260,1.9435

640.0060,1.8280,1.9384

641.0060,1.8270,1.9281

642.0060,1.8196,1.9024

643.0060,1.8186,1.9435

644.0060,1.8221,1.9384

645.0060,1.8216,1.9178

646.0060,1.8211,1.9075

647.0060,1.8191,1.9024

648.0070,1.8201,1.9127

649.0060,1.8191,1.9333

650.0060,1.8181,1.9281

651.0060,1.8171,1.9178

652.0060,1.8196,1.9281

653.0070,1.8181,1.9281

654.0060,1.8171,1.9281

655.0060,1.8161,1.9075

656.0060,1.8176,1.9230

657.0070,1.8191,1.9178

658.0060,1.8216,1.9384

659.0060,1.8196,1.9127

660.0060,1.8206,1.9384

661.0070,1.8226,1.9384

662.0060,1.8250,1.9538

663.0060,1.8236,1.9127

664.0060,1.8236,1.9281

665.0060,1.8255,1.9281

666.0060,1.8270,1.9384

667.0080,1.8275,1.9230

668.0070,1.8255,1.9178

669.0060,1.8260,1.9178

670.0060,1.8250,1.9281

671.0060,1.8236,1.9230

672.0060,1.8221,1.9384

673.0060,1.8226,1.9178

674.0070,1.8221,1.9230

675.0060,1.8166,1.8715

676.0060,1.8161,1.9333

677.0060,1.8171,1.9333

678.0060,1.8186,1.9333

679.0060,1.8196,1.9281

680.0060,1.8191,1.9230

681.0060,1.8201,1.9333

682.0060,1.8161,1.8972

683.0060,1.8166,1.9230

684.0060,1.8171,1.9281

685.0060,1.8236,1.9384

686.0070,1.8216,1.9127

687.0060,1.8196,1.9127

688.0060,1.8201,1.9384

689.0060,1.8211,1.9384

690.0060,1.8231,1.9435

691.0060,1.8196,1.8972

692.0060,1.8236,1.9384

693.0060,1.8176,1.8612

694.0080,1.8171,1.9230

695.0060,1.8176,1.9435

696.0060,1.8176,1.9127

697.0070,1.8191,1.9281

698.0060,1.8186,1.9333

699.0060,1.8186,1.9384

700.0060,1.8166,1.9230

701.0060,1.8216,1.9487

702.0060,1.8206,1.9281

703.0060,1.8345,2.0053

704.0060,1.8196,1.7686

705.0060,1.8176,1.9230

706.0060,1.8196,1.9333

707.0060,1.8161,1.8921

708.0060,1.8141,1.9127

709.0060,1.8116,1.9127

710.0070,1.8121,1.9281

711.0070,1.8106,1.9333

712.0060,1.8096,1.9178

713.0060,1.8012,1.9178

714.0060,1.8166,1.9281

715.0060,1.8146,1.9024

716.0060,1.8151,1.9384

717.0060,1.8196,1.9384

718.0070,1.8201,1.9178

719.0060,1.8221,1.9333

720.0060,1.8221,1.9281

721.0060,1.8206,1.9178

722.0060,1.8201,1.9127

723.0070,1.8171,1.8869

724.0060,1.8176,1.9333

725.0060,1.8191,1.9178

726.0060,1.8161,1.9075

727.0060,1.8156,1.9333

728.0060,1.8146,1.9075

729.0060,1.8176,1.9641

730.0060,1.8176,1.9281

731.0080,1.8171,1.9127

732.0060,1.8186,1.9281

733.0060,1.8201,1.9024

734.0060,1.8191,1.9230

735.0060,1.8191,1.9178

736.0060,1.8196,1.9127

737.0060,1.8250,1.9898

738.0060,1.8295,1.9538

739.0070,1.8255,1.9230

740.0070,1.8236,1.9075

741.0060,1.8246,1.9230

742.0060,1.8226,1.9075

743.0060,1.8265,1.9435

744.0060,1.8275,1.9333

745.0060,1.8275,1.9178

746.0060,1.8305,1.9435

747.0060,1.8255,1.9384

748.0070,1.8226,1.9230

749.0060,1.8236,1.9333

750.0060,1.8260,1.9333

751.0060,1.8275,1.9384

752.0060,1.8280,1.9127

753.0070,1.8265,1.9281

754.0060,1.8250,1.9178

755.0060,1.8260,1.9281

756.0070,1.8236,1.9178

757.0060,1.8231,1.9333

758.0060,1.8236,1.9281

759.0060,1.8236,1.9333

760.0060,1.8226,1.9230

761.0060,1.8186,1.8972

762.0060,1.8186,1.9127

763.0070,1.8166,1.9075

764.0060,1.8161,1.9127

765.0060,1.8136,1.9024

766.0070,1.8171,1.9538

767.0060,1.8146,1.9075

768.0060,1.8171,1.9538

769.0060,1.8176,1.9384

770.0060,1.8176,1.9230

771.0060,1.8216,1.9384

772.0060,1.8206,1.9024

773.0060,1.8221,1.9230

774.0060,1.8241,1.9333

775.0060,1.8265,1.9281

776.0060,1.8216,1.9024

777.0060,1.8221,1.9127

778.0060,1.8211,1.9435

779.0060,1.8201,1.9281

780.0060,1.8201,1.9230

781.0060,1.8186,1.9230

782.0080,1.8206,1.9230

783.0060,1.8231,1.9487

784.0060,1.8201,1.9024

785.0060,1.8201,1.9281

786.0060,1.8246,1.9487

787.0070,1.8246,1.9127

788.0060,1.8221,1.9178

789.0060,1.8196,1.9024

790.0060,1.8201,1.9281

791.0060,1.8196,1.9178

792.0060,1.8176,1.9024

793.0080,1.8161,1.9333

794.0060,1.8201,1.9435

795.0060,1.8201,1.9281

796.0070,1.8161,1.9075

797.0060,1.8161,1.9127

798.0070,1.8146,1.9024

799.0070,1.8226,1.9847

800.0060,1.8231,1.9333

801.0060,1.8226,1.9127

802.0060,1.8250,1.9281

803.0060,1.8231,1.9127

804.0060,1.8201,1.9127

805.0060,1.8181,1.9075

806.0060,1.8201,1.9281

807.0060,1.8226,1.9384

808.0070,1.8231,1.9075

809.0060,1.8161,1.9127

810.0060,1.8166,1.9384

811.0060,1.8166,1.9127

812.0060,1.8146,1.9075

813.0060,1.8171,1.9384

814.0060,1.8201,1.9435

815.0060,1.8216,1.9230

816.0060,1.8181,1.8921

817.0060,1.8171,1.9281

818.0060,1.8196,1.9333

819.0060,1.8211,1.9281

820.0060,1.8206,1.9333

821.0060,1.8221,1.9281

822.0060,1.8231,1.9178

823.0060,1.8201,1.9075

824.0070,1.8161,1.9024

825.0060,1.8166,1.9281

826.0070,1.8186,1.9127

827.0060,1.8166,1.9075

828.0060,1.8136,1.9024

829.0060,1.8126,1.9178

830.0060,1.8116,1.9230

831.0060,1.8091,1.9024

832.0060,1.8072,1.8972

833.0060,1.8091,1.9281

834.0060,1.8096,1.9075

835.0070,1.8096,1.9281

836.0060,1.8081,1.8972

837.0060,1.8096,1.9230

838.0070,1.8126,1.9333

839.0060,1.8131,1.9230

840.0070,1.8106,1.8972

841.0060,1.8146,1.9435

842.0060,1.8136,1.8869

843.0060,1.8116,1.9075

844.0060,1.8136,1.9281

845.0060,1.8141,1.9333

846.0060,1.8161,1.9178

847.0070,1.8151,1.9127

848.0060,1.8116,1.8972

849.0070,1.8121,1.9281

850.0060,1.8141,1.9178

851.0060,1.8101,1.9024

852.0060,1.8146,1.9333

853.0060,1.8156,1.9178

854.0070,1.8141,1.9127

855.0060,1.8106,1.8972

856.0060,1.8111,1.9230

857.0060,1.8106,1.9075

858.0060,1.8136,1.9281

859.0070,1.8121,1.9127

860.0060,1.8121,1.9178

861.0060,1.8156,1.9384

862.0060,1.8121,1.8972

863.0060,1.8116,1.9127

864.0060,1.8121,1.9178

865.0060,1.8136,1.9127

866.0070,1.8121,1.9075

867.0060,1.8136,1.9230

868.0070,1.8136,1.9281

869.0060,1.8206,1.9847

